PROPERTY_TYPE,ROOM_TYPE,ACCOMMODATES,SCRAPED_DATE,ACTIVE_LISTING_RATE,MIN_ACTIVE_LISTINGS,MAX_ACTIVE_LISTINGS,MEDIAN_ACTIVELISTINGS,AVERAGE_ACTIVELISTINGS,NUMBER_OF_DISTINCT_HOSTS,SUPERHOST_RATE,AVG_REVIEW_SCORES_RATING,PERCENTAGE_CHANGE_ACTIVE_LISTINGS,PERCENTAGE_CHANGE_INACTIVE_LISTINGS,NUMBER_OF_STAYS,AVG_ESTIMATED_REVENUE
Tiny house,Entire home/apt,1,2021-02-01,100.000000,55,87,62.000,69.377522,3,100.000000,82.062691,767.500000,,125887,1066.559438
Tiny house,Entire home/apt,1,2021-03-01,100.000000,55,87,62.000,69.377522,3,100.000000,82.062691,0.000000,,125887,1066.559438
Tiny house,Entire home/apt,1,2021-04-01,100.000000,55,87,62.000,69.377522,3,100.000000,82.062691,0.000000,,125887,1066.559438
Tiny house,Entire home/apt,2,2020-05-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,1075.348200,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-06-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-07-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-08-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-09-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-10-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-11-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2020-12-01,100.000000,45,400,125.000,126.707665,20,55.000000,74.117255,-90.057500,,189501,2612.555487
Tiny house,Entire home/apt,2,2021-01-01,100.000000,45,400,125.000,126.995611,22,50.000000,75.129234,-1.674900,,183791,2643.695579
Tiny house,Entire home/apt,2,2021-02-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,922.917800,,1867284,2539.572050
Tiny house,Entire home/apt,2,2021-03-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,2,2021-04-01,100.000000,44,450,120.000,122.363332,30,46.666700,74.618208,0.000000,,1867284,2539.572050
Tiny house,Entire home/apt,3,2020-05-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,-90.199500,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-06-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-07-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-08-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-09-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-10-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-11-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2020-12-01,100.000000,44,159,44.000,93.784810,2,50.000000,70.502577,-87.647200,,31370,2459.198312
Tiny house,Entire home/apt,3,2021-01-01,100.000000,44,159,44.000,93.793814,2,50.000000,71.112861,-1.772200,,30814,2459.429553
Tiny house,Entire home/apt,3,2021-02-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,724.140900,,252170,1458.993433
Tiny house,Entire home/apt,3,2021-03-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,3,2021-04-01,100.000000,41,120,44.000,56.370166,3,33.333300,72.134595,0.000000,,252170,1458.993433
Tiny house,Entire home/apt,4,2020-05-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,-80.683800,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-06-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-07-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-08-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-09-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-10-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-11-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2020-12-01,100.000000,95,102,95.000,95.142857,2,0.000000,86.315789,-86.778200,,7146,2771.640816
Tiny house,Entire home/apt,4,2021-01-01,100.000000,95,98,95.000,95.211268,2,0.000000,87.328000,-42.040800,,3968,2655.746479
Tiny house,Entire home/apt,4,2021-02-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,1204.929600,,46880,3880.825688
Tiny house,Entire home/apt,4,2021-03-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,4,2021-04-01,100.000000,75,414,95.000,165.008635,8,12.500000,84.294955,0.000000,,46880,3880.825688
Tiny house,Entire home/apt,5,2020-05-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,-97.679400,,140,813.953488
Tiny house,Entire home/apt,5,2020-06-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2020-07-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2020-08-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2020-09-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2020-10-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2020-11-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2021-02-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2021-03-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,5,2021-04-01,100.000000,181,250,250.000,248.395349,2,0.000000,88.090909,0.000000,,140,813.953488
Tiny house,Entire home/apt,6,2020-05-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,2765.116300,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-06-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-07-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-08-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-09-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-10-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-11-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2020-12-01,100.000000,175,175,175.000,175.000000,1,0.000000,85.650000,-81.250000,,6930,5250.000000
Tiny house,Entire home/apt,6,2021-01-01,100.000000,175,175,175.000,175.000000,1,0.000000,86.800000,-47.619000,,3630,5250.000000
Tiny house,Entire home/apt,6,2021-02-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,918.181800,,36960,5414.464286
Tiny house,Entire home/apt,6,2021-03-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Entire home/apt,6,2021-04-01,100.000000,175,201,175.000,180.482143,1,0.000000,86.388350,0.000000,,36960,5414.464286
Tiny house,Private room,1,2020-05-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,-70.698100,,1662,316.371191
Tiny house,Private room,1,2020-06-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-07-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-08-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-09-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-10-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-11-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2020-12-01,100.000000,35,180,70.000,82.500000,3,0.000000,91.666667,-95.013900,,111,385.000000
Tiny house,Private room,1,2021-01-01,100.000000,35,180,70.000,75.000000,3,0.000000,87.250000,150.000000,,111,154.000000
Tiny house,Private room,1,2021-02-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,702.222200,,1662,316.371191
Tiny house,Private room,1,2021-03-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,1,2021-04-01,100.000000,35,201,69.000,73.443213,5,20.000000,87.298851,0.000000,,1662,316.371191
Tiny house,Private room,2,2020-05-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,639.612200,,46801,1170.264419
Tiny house,Private room,2,2020-06-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-07-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-08-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-09-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-10-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-11-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2020-12-01,100.000000,45,85,60.000,63.339806,4,25.000000,76.051020,-88.427000,,5484,1183.055016
Tiny house,Private room,2,2021-01-01,100.000000,48,85,60.000,62.595238,4,25.000000,78.367089,-18.446600,,4034,1043.753968
Tiny house,Private room,2,2021-02-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,959.523800,,46801,1170.264419
Tiny house,Private room,2,2021-03-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,2,2021-04-01,100.000000,40,107,60.000,63.484270,4,25.000000,77.341667,0.000000,,46801,1170.264419
Tiny house,Private room,3,2020-05-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,-99.925100,,0,0.000000
Tiny house,Private room,3,2020-06-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2020-07-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2020-08-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2020-09-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2020-10-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2020-11-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2021-02-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2021-03-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Private room,3,2021-04-01,100.000000,71,71,71.000,71.000000,1,0.000000,100.000000,0.000000,,0,0.000000
Tiny house,Shared room,1,2020-05-01,100.000000,14,15,15.000,14.888889,1,0.000000,,800.000000,,540,446.666667
Tiny house,Shared room,1,2020-06-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-07-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-08-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-09-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-10-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-11-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2020-12-01,100.000000,15,15,15.000,15.000000,1,0.000000,,-88.888900,,60,450.000000
Tiny house,Shared room,1,2021-01-01,100.000000,15,15,15.000,15.000000,1,0.000000,,0.000000,,60,450.000000
Tiny house,Shared room,1,2021-02-01,100.000000,14,15,15.000,14.888889,1,0.000000,,800.000000,,540,446.666667
Tiny house,Shared room,1,2021-03-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,1,2021-04-01,100.000000,14,15,15.000,14.888889,1,0.000000,,0.000000,,540,446.666667
Tiny house,Shared room,4,2020-05-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,-33.333300,,12,250.000000
Tiny house,Shared room,4,2020-06-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2020-07-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2020-08-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2020-09-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2020-10-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2020-11-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2021-02-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2021-03-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,4,2021-04-01,100.000000,250,250,250.000,250.000000,1,0.000000,100.000000,0.000000,,12,250.000000
Tiny house,Shared room,5,2020-05-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-06-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-07-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-08-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-09-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-10-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2020-11-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2021-02-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2021-03-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tiny house,Shared room,5,2021-04-01,100.000000,164,165,165.000,164.750000,1,0.000000,100.000000,0.000000,,12,164.750000
Tipi,Private room,3,2020-05-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,11175.000000,,2706,98.000000
Tipi,Private room,3,2020-06-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-07-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-08-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-09-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-10-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-11-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2020-12-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.130435,-89.578700,,282,98.000000
Tipi,Private room,3,2021-01-01,100.000000,49,49,49.000,49.000000,1,0.000000,79.277778,-21.276600,,222,98.000000
Tipi,Private room,3,2021-02-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,1118.918900,,2706,98.000000
Tipi,Private room,3,2021-03-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Tipi,Private room,3,2021-04-01,100.000000,49,49,49.000,49.000000,1,0.000000,74.274376,0.000000,,2706,98.000000
Townhouse,Entire home/apt,2,2020-05-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,2804.878000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-06-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-07-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-08-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-09-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-10-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-11-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2020-12-01,100.000000,28,300,110.000,131.921737,42,26.190500,74.613326,-89.921900,,58644,2009.774552
Townhouse,Entire home/apt,2,2021-01-01,100.000000,28,300,117.000,129.795998,41,24.390200,76.274703,-9.164400,,53816,2033.579489
Townhouse,Entire home/apt,2,2021-02-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,992.356900,,578129,1982.882248
Townhouse,Entire home/apt,2,2021-03-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,2,2021-04-01,100.000000,28,351,114.000,132.824136,60,21.666700,75.505530,0.000000,,578129,1982.882248
Townhouse,Entire home/apt,3,2020-05-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,-67.485900,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-06-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-07-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-08-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-09-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-10-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-11-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2020-12-01,100.000000,52,650,120.000,128.644813,24,25.000000,77.815371,-90.570500,,25962,2710.142739
Townhouse,Entire home/apt,3,2021-01-01,100.000000,52,1000,130.000,139.353215,24,25.000000,78.196223,7.136900,,26349,2688.272657
Townhouse,Entire home/apt,3,2021-02-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,889.852800,,276823,2818.476407
Townhouse,Entire home/apt,3,2021-03-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,3,2021-04-01,100.000000,50,1600,132.000,134.784099,28,21.428600,78.043363,0.000000,,276823,2818.476407
Townhouse,Entire home/apt,4,2020-05-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,850.434300,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-06-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-07-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-08-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-09-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-10-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-11-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2020-12-01,100.000000,49,2143,200.000,248.856610,178,15.168500,75.967516,-90.278800,,248865,5358.040484
Townhouse,Entire home/apt,4,2021-01-01,100.000000,49,1000,196.000,217.447796,171,14.619900,76.417213,-10.443000,,225104,4520.794969
Townhouse,Entire home/apt,4,2021-02-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,1048.628700,,2524869,4594.842651
Townhouse,Entire home/apt,4,2021-03-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,4,2021-04-01,100.000000,49,2711,188.000,230.118454,227,14.978000,76.337190,0.000000,,2524869,4594.842651
Townhouse,Entire home/apt,5,2020-05-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,-66.238000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-06-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-07-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-08-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-09-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-10-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-11-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2020-12-01,100.000000,100,1200,225.000,244.888533,60,20.000000,76.122475,-90.111200,,77893,4280.128730
Townhouse,Entire home/apt,5,2021-01-01,100.000000,99,980,199.000,231.697729,60,20.000000,76.161627,-5.524000,,72624,3924.285565
Townhouse,Entire home/apt,5,2021-02-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,970.373300,,765780,3881.923962
Townhouse,Entire home/apt,5,2021-03-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,5,2021-04-01,100.000000,90,801,200.000,224.027411,77,19.480500,76.509195,0.000000,,765780,3881.923962
Townhouse,Entire home/apt,6,2020-05-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,139.672200,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-06-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-07-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-08-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-09-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-10-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-11-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2020-12-01,100.000000,86,1995,236.000,304.993900,123,20.325200,76.492783,-90.993100,,187683,6045.195775
Townhouse,Entire home/apt,6,2021-01-01,100.000000,86,1995,250.000,306.856135,117,19.658100,78.156515,-10.325400,,173438,6485.550391
Townhouse,Entire home/apt,6,2021-02-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,1138.095200,,1960424,5560.910012
Townhouse,Entire home/apt,6,2021-03-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,6,2021-04-01,100.000000,69,2711,250.000,296.086752,169,20.710100,76.035066,0.000000,,1960424,5560.910012
Townhouse,Entire home/apt,7,2020-05-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,-69.385400,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-06-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-07-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-08-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-09-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-10-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-11-01,100.000000,54,524,250.000,254.504520,38,26.315800,75.670126,0.000000,,408959,3578.441106
Townhouse,Entire home/apt,7,2020-12-01,100.000000,60,524,293.000,266.779208,30,30.000000,75.984567,-90.185500,,33669,3050.975618
